,"filename","prompt","original_vid_fps","sampling_fps","pose_height_class","pose_height_value","translation","pose_misc","pose_metadata_filename","person_placeholder","action_placeholder","place_placeholder","experiment_comment"
835,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks on moon.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","on moon","background_specificness"
836,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks at a mechanic's garage.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","at a mechanic's garage","background_specificness"
837,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks in a toy store.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","in a toy store","background_specificness"
838,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks in a kitchen.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","in a kitchen","background_specificness"
839,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks at a beach.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","at a beach","background_specificness"
840,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks near a waterfall.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","near a waterfall","background_specificness"
841,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks near moving windmills.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","near moving windmills","background_specificness"
842,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks at a busy street.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","at a busy street","background_specificness"
843,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks in a busy market.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","in a busy market","background_specificness"
844,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A man performing jumping jacks in a crowded festival ground.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A man","performing jumping jacks","in a crowded festival ground","background_specificness"
845,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks on stage.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","on stage","background_specificness"
846,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks on moon.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","on moon","background_specificness"
847,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks at a mechanic's garage.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","at a mechanic's garage","background_specificness"
848,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks in a toy store.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","in a toy store","background_specificness"
849,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks in a kitchen.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","in a kitchen","background_specificness"
850,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks at a beach.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","at a beach","background_specificness"
851,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks near a waterfall.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","near a waterfall","background_specificness"
852,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks near moving windmills.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","near moving windmills","background_specificness"
853,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks at a busy street.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","at a busy street","background_specificness"
854,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks in a busy market.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","in a busy market","background_specificness"
855,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing jumping jacks in a crowded festival ground.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A woman","performing jumping jacks","in a crowded festival ground","background_specificness"
856,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice on stage.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","on stage","background_specificness"
857,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice on moon.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","on moon","background_specificness"
858,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice at a mechanic's garage.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","at a mechanic's garage","background_specificness"
859,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice in a toy store.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","in a toy store","background_specificness"
860,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice in a kitchen.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","in a kitchen","background_specificness"
861,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice at a beach.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","at a beach","background_specificness"
862,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice near a waterfall.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","near a waterfall","background_specificness"
863,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice near moving windmills.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","near moving windmills","background_specificness"
864,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice at a busy street.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","at a busy street","background_specificness"
865,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice in a busy market.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","in a busy market","background_specificness"
866,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A man picking something up with their left hand twice in a crowded festival ground.",15,5,"normal",339,"no","NA","005_BendFacingFront","A man","picking something up with their left hand twice","in a crowded festival ground","background_specificness"
867,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice on stage.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","on stage","background_specificness"
868,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice on moon.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","on moon","background_specificness"
869,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice at a mechanic's garage.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","at a mechanic's garage","background_specificness"
870,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice in a toy store.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","in a toy store","background_specificness"
871,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice in a kitchen.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","in a kitchen","background_specificness"
872,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice at a beach.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","at a beach","background_specificness"
873,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice near a waterfall.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","near a waterfall","background_specificness"
874,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice near moving windmills.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","near moving windmills","background_specificness"
875,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice at a busy street.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","at a busy street","background_specificness"
876,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice in a busy market.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","in a busy market","background_specificness"
877,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A woman picking something up with their left hand twice in a crowded festival ground.",15,5,"normal",339,"no","NA","005_BendFacingFront","A woman","picking something up with their left hand twice","in a crowded festival ground","background_specificness"
878,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot on stage.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","on stage","background_specificness"
879,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot on moon.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","on moon","background_specificness"
880,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot at a mechanic's garage.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","at a mechanic's garage","background_specificness"
881,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot in a toy store.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","in a toy store","background_specificness"
882,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot in a kitchen.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","in a kitchen","background_specificness"
883,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot at a beach.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","at a beach","background_specificness"
884,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot near a waterfall.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","near a waterfall","background_specificness"
885,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot near moving windmills.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","near moving windmills","background_specificness"
886,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot at a busy street.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","at a busy street","background_specificness"
887,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot in a busy market.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","in a busy market","background_specificness"
888,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A man dancing at the same spot in a crowded festival ground.",24,5,"normal",358,"no","NA","006_OnSpotDance","A man","dancing at the same spot","in a crowded festival ground","background_specificness"
889,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot on stage.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","on stage","background_specificness"
890,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot on moon.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","on moon","background_specificness"
891,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot at a mechanic's garage.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","at a mechanic's garage","background_specificness"
892,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot in a toy store.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","in a toy store","background_specificness"
893,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot in a kitchen.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","in a kitchen","background_specificness"
894,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot at a beach.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","at a beach","background_specificness"
895,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot near a waterfall.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","near a waterfall","background_specificness"
896,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot near moving windmills.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","near moving windmills","background_specificness"
897,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot at a busy street.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","at a busy street","background_specificness"
898,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot in a busy market.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","in a busy market","background_specificness"
899,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A woman dancing at the same spot in a crowded festival ground.",24,5,"normal",358,"no","NA","006_OnSpotDance","A woman","dancing at the same spot","in a crowded festival ground","background_specificness"
900,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg on stage.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","on stage","background_specificness"
901,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg on moon.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","on moon","background_specificness"
902,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg at a mechanic's garage.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","at a mechanic's garage","background_specificness"
903,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg in a toy store.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a toy store","background_specificness"
904,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg in a kitchen.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a kitchen","background_specificness"
905,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg at a beach.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","at a beach","background_specificness"
906,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg near a waterfall.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","near a waterfall","background_specificness"
907,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg near moving windmills.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","near moving windmills","background_specificness"
908,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg at a busy street.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","at a busy street","background_specificness"
909,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg in a busy market.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a busy market","background_specificness"
910,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A man exercises by lifting the left leg followed by the right leg in a crowded festival ground.",29.97,5,"normal",340,"no","NA","007_HighKnees","A man","exercises by lifting the left leg followed by the right leg","in a crowded festival ground","background_specificness"
911,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg on stage.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","on stage","background_specificness"
912,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg on moon.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","on moon","background_specificness"
913,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg at a mechanic's garage.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","at a mechanic's garage","background_specificness"
914,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a toy store.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a toy store","background_specificness"
915,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a kitchen.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a kitchen","background_specificness"
916,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg at a beach.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","at a beach","background_specificness"
917,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg near a waterfall.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","near a waterfall","background_specificness"
918,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg near moving windmills.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","near moving windmills","background_specificness"
919,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg at a busy street.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","at a busy street","background_specificness"
920,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a busy market.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a busy market","background_specificness"
921,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A woman exercises by lifting the left leg followed by the right leg in a crowded festival ground.",29.97,5,"normal",340,"no","NA","007_HighKnees","A woman","exercises by lifting the left leg followed by the right leg","in a crowded festival ground","background_specificness"
922,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats on stage.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","on stage","background_specificness"
923,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats on moon.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","on moon","background_specificness"
924,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats at a mechanic's garage.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","at a mechanic's garage","background_specificness"
925,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats in a toy store.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","in a toy store","background_specificness"
926,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats in a kitchen.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","in a kitchen","background_specificness"
927,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats at a beach.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","at a beach","background_specificness"
928,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats near a waterfall.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","near a waterfall","background_specificness"
929,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats near moving windmills.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","near moving windmills","background_specificness"
930,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats at a busy street.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","at a busy street","background_specificness"
931,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats in a busy market.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","in a busy market","background_specificness"
932,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A man performing squats in a crowded festival ground.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A man","performing squats","in a crowded festival ground","background_specificness"
933,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats on stage.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","on stage","background_specificness"
934,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats on moon.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","on moon","background_specificness"
935,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats at a mechanic's garage.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","at a mechanic's garage","background_specificness"
936,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats in a toy store.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","in a toy store","background_specificness"
937,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats in a kitchen.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","in a kitchen","background_specificness"
938,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats at a beach.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","at a beach","background_specificness"
939,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats near a waterfall.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","near a waterfall","background_specificness"
940,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats near moving windmills.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","near moving windmills","background_specificness"
941,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats at a busy street.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","at a busy street","background_specificness"
942,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats in a busy market.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","in a busy market","background_specificness"
943,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A woman performing squats in a crowded festival ground.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A woman","performing squats","in a crowded festival ground","background_specificness"
944,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot on stage.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","on stage","background_specificness"
945,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot on moon.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","on moon","background_specificness"
946,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot at a mechanic's garage.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","at a mechanic's garage","background_specificness"
947,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot in a toy store.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","in a toy store","background_specificness"
948,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot in a kitchen.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","in a kitchen","background_specificness"
949,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot at a beach.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","at a beach","background_specificness"
950,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot near a waterfall.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","near a waterfall","background_specificness"
951,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot near moving windmills.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","near moving windmills","background_specificness"
952,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot at a busy street.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","at a busy street","background_specificness"
953,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot in a busy market.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","in a busy market","background_specificness"
954,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A man walks out from left to right and comes back to the same spot in a crowded festival ground.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A man","walks out from left to right and comes back to the same spot","in a crowded festival ground","background_specificness"
955,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot on stage.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","on stage","background_specificness"
956,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A woman walks out from left to right and comes back to the same spot on moon.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A woman","walks out from left to right and comes back to the same spot","on moon","background_specificness"
